공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
인천-계양-2022-00279,고양이,한국 고양이,갈검백색,암컷,아니오,"안구염증,원기부족",2022-06-18,,계양구청 당직실(계산119안전센타),2022-06-20 ~ 2022-06-30 ,신영재동물병원 ,인천광역시 계양구 장제로 923 (병방동)   ,032-552-0075 ,인천광역시 계양구  ,계양구 ,032-450-6844, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206200006394_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206200006394.jpg
인천-부평-2022-00433,고양이,한국 고양이,검흰,수컷,아니오,"차도에서 구조,귀상처",2022-06-18,어미 잃은 어린고양이,부평동 부평동부교회 앞,2022-06-20 ~ 2022-06-30 ,늘푸른동물병원 ,인천광역시 부평구 후정동로 60 (삼산동)   ,032-507-0075 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306167_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306167.jpg
인천-부평-2022-00432,고양이,한국 고양이,삼색,암컷,아니오,"결막염,어미잃은 어린고양이",2022-06-18,어미 잃은 어린고양이,삼산동 후정동로 32 삼산초 옆,2022-06-20 ~ 2022-06-30 ,늘푸른동물병원 ,인천광역시 부평구 후정동로 60 (삼산동)   ,032-507-0075 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306855_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306855.jpg
인천-부평-2022-00431,고양이,한국 고양이,고등어,수컷,아니오,"어미 잃은 어린고양이,결막염",2022-06-18,어미잃은 어린고양이 발견,삼산동 후정동로 32 삼산초 옆,2022-06-20 ~ 2022-06-30 ,늘푸른동물병원 ,인천광역시 부평구 후정동로 60 (삼산동)   ,032-507-0075 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306649_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206192306649.jpg
인천-부평-2022-00430,고양이,한국 고양이,치즈,미상,아니오,"30일령,온순함",2022-06-18,,산곡동 경남아파트,2022-06-20 ~ 2022-06-30 ,짱구네동물병원 ,인천광역시 부평구 평천로 356 (갈산동)   ,032-511-5515 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181506255_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181506255.jpg
인천-부평-2022-00429,고양이,한국 고양이,치즈,미상,아니오,"30일령,온순함",2022-06-18,,갈산동 29-33,2022-06-20 ~ 2022-06-30 ,짱구네동물병원 ,인천광역시 부평구 평천로 356 (갈산동)   ,032-511-5515 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181506495_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181506495.jpg
인천-연수-2022-00109,고양이,한국 고양이,검/갈/흰,암컷,아니오,"2개월추정, 발가락 흰색",2022-06-18,,연수구 구청케이지,2022-06-20 ~ 2022-06-30 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 연수구  ,박선호 ,032-749-7803,입양전제로 임시보호중 ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106346_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106346.jpg
인천-연수-2022-00108,고양이,한국 고양이,검/갈/흰,암컷,아니오,"2개월추정, 왼쪽앞다리 안쪽 갈색 털",2022-06-18,,연수구 구청케이지,2022-06-20 ~ 2022-06-30 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 연수구  ,박선호 ,032-749-7803, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106108_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106108.jpg
인천-미추홀-2022-00250,고양이,한국 고양이,검/갈,미상,아니오,"2달추정 , 이마m자",2022-06-18,,미추홀구 학익 소방서,2022-06-20 ~ 2022-06-30 ,인천광역시 수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 미추홀구  ,미추홀구 ,032-880-4383,입양전제로 임시보호중 ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106456_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206191106456.jpg
인천-중구-2022-00328,고양이,한국 고양이,고등어테비(사진가운데),암컷,아니오,잽싸고 날쌔가지고 포회하는데 시간많이 소요됨. 경계가 너무심함,2022-06-18,,만석고가밑주택화장실,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706599_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706599.jpg
인천-중구-2022-00327,고양이,한국 고양이,고등어테비(사진왼쪽),암컷,아니오,3마리 함께구조함. 야성이강하고 재빠르고 날쌤.감기로눈을 잘 못뜸,2022-06-18,,만석고가맡주택화장실,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706555_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706555.jpg
인천-중구-2022-00326,고양이,한국 고양이,검정+흰색조금(사진뒷쪽),수컷,아니오,"포획하는데 어려움이많았고, 겁을 잔뜩먹고,재빠르고 날쌤",2022-06-18,,만석고가밑주택화장실,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706678_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706678.jpg
인천-중구-2022-00325,고양이,한국 고양이,삼색,암컷,아니오,교통사고로왼쪽대퇴부골절로 보행불편함. 신고자가보호하다가신고,2022-06-18,,월미도선착장근처,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706802_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181706802.jpg
인천-중구-2022-00324,고양이,한국 고양이,삼색,암컷,아니오,"4마리 같이 구조, 2개월령 추정",2022-06-18,,대무의로489-11 인근,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406395_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406395.jpg
인천-중구-2022-00323,고양이,한국 고양이,삼색,암컷,아니오,"4마리 같이 구조, 2개월령 추정",2022-06-18,어린고양이,대무의로489-11 인근,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406385_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406385.jpg
인천-중구-2022-00322,고양이,한국 고양이,짙은 삼색,암컷,아니오,"4마리 같이 구조, 2개월령 추정",2022-06-18,어린고양이,대무의로489-11 인근,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406381_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406381.jpg
인천-중구-2022-00321,고양이,한국 고양이,고등어무늬,수컷,아니오,"4마리 같이 구조, 2개월령 추정",2022-06-18,어린고양이,대무의로489-11 인근,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406588_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181406588.jpg
인천-중구-2022-00320,고양이,한국 고양이,삼색,암컷,아니오,감기로 결막염과 콧물이 있음,2022-06-18,,신흥동3가만수오일정비소,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206360_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206360.jpg
인천-중구-2022-00319,고양이,한국 고양이,검정+입주위흰색,수컷,아니오,약간의감기외에는 양호한것으로 사료됨,2022-06-18,,신흥동3가만수오일정비소,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206836_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206836.jpg
인천-중구-2022-00334,고양이,한국 고양이,검정+흰색조금,수컷,아니오,감기증상으로 콧물과 눈꼽약간낌,2022-06-18,,신흥동3가만수오일정비소,2022-06-20 ~ 2022-06-30 ,경동동물병원 ,인천광역시 중구 개항로 68 (경동)   ,032-765-9988 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206781_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206781.jpg
인천-중구-2022-00333,고양이,한국 고양이,고등어/흰복부,수컷,아니오,"2마리 같이 구조, 2개월령 추정",2022-06-18,어린고양이,하늘고등학교 후문경비실,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618110601_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618110601.jpg
인천-중구-2022-00332,고양이,한국 고양이,고등어무늬,수컷,아니오,"2마리 같이 구조, 2개월령 추정",2022-06-18,어린고양이,하늘고등학교 후문경비실,2022-06-20 ~ 2022-06-30 ,신공항동물병원 ,인천광역시 중구 운남동로3번길 9 (운남동)   ,032-751-4598 ,인천광역시 중구  ,김근영 ,032-760-8942, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618110673_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/20220618110673.jpg
대구-달성-2022-00368,고양이,한국 고양이,백황,수컷,아니오,다사읍 죽곡리 대실역3번출구,2022-06-18,,다사읍 죽곡리 대실역3번출구,2022-06-20 ~ 2022-06-30 ,119동물병원 ,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍)   ,070-8028-1195 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206348_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181206348.jpg
대구-달성-2022-00367,고양이,한국 고양이,백갈흑,암컷,아니오,결막염,2022-06-18,,하빈면 동곡리 386,2022-06-20 ~ 2022-06-30 ,119동물병원 ,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍)   ,070-8028-1195 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181006107_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181006107.jpg
대구-남구-2022-00099,고양이,한국 고양이,노랑,암컷,아니오,"어미분리 자묘, 탈수, 탈진",2022-06-18,,대명남로 191,2022-06-20 ~ 2022-06-30 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 남구  , ,053-664-2644, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306415_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306415.jpg
부산-강서-2022-00210,고양이,한국 고양이,삼색,암컷,아니오,결막염,2022-06-18,,낙동남로635,2022-06-20 ~ 2022-06-30 ,(사)하얀비둘기 ,부산광역시 강서구 제도로 726 (강동동)   ,051-293-9779 ,부산광역시 강서구  ,김세희 ,051-970-4814, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201306825_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206201306825.jpg
부산-남구-2022-00145,고양이,한국 고양이,갈색,수컷,아니오,"3개월 미만 추정, 영양상태 불량, 기력저하, 심한설사",2022-06-18,,문현동 353-1,2022-06-20 ~ 2022-06-30 ,누리동물병원 ,부산광역시 해운대구 송정동  85-1 ,051-701-7599 ,부산광역시 남구  ,정준혁 ,051-607-4481, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406359_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201406359.jpg
부산-동래-2022-00124,고양이,혼합,흰색+갈색,수컷,아니오,"3개월미만 추정, 영양상태 불량, 기력매우 저하",2022-06-18,,미남로38번길 25-7,2022-06-20 ~ 2022-06-30 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)  누리동물병원 ,051-701-7599 ,부산광역시 동래구  ,동래구 ,051-550-4915, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201206557_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201206557.jpg
서울-영등포-2022-00062,고양이,샴,갈/흰,수컷,아니오,애교있음. 사람따름. 털때탐.,2022-06-18,,여의대방로 47길 30 인근,2022-06-20 ~ 2022-06-30 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 영등포구  ,홍승우 ,02-2670-3417, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506478_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506478.jpg
서울-은평-2022-00121,고양이,한국 고양이,갈/검줄/흰,수컷,예,케이지째 유기. 사람따름/얌전. 꼬리단미안됨. 털때탐.,2022-06-18,,응암동 576-43 응암3파출소 인근,2022-06-20 ~ 2022-06-30 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-48   ,031-867-9119 ,서울특별시 은평구  ,이지현 ,02-351-6842, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506608_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201506608.jpg
서울-노원-2022-00061,고양이,한국 고양이,검/흰,수컷,아니오,눈곶. 콧물. 코분홍. 양후지못씀. 기력없음. 기립불능. 털때탐.,2022-06-18,,하계동 271-3 인근,2022-06-20 ~ 2022-06-30 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-868-2851 ,서울특별시 노원구  ,민유민 ,02-2116-4268, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306322_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306322.jpg
서울-동대문-2022-00075,고양이,한국 고양이,검줄/갈/흰,암컷,미상,눈곱. 콧물. 코분홍. 털때탐.,2022-06-18,,용두동 39-628 인근,2022-06-20 ~ 2022-06-30 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 동대문구  ,남우창 ,02-2127-4268, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306872_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306872.jpg
서울-동대문-2022-00074,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱. 콧물. 코분홍. 털때탐.,2022-06-18,,용두동 39-628 인근,2022-06-20 ~ 2022-06-30 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,서울특별시 동대문구  ,남우창 ,02-2127-4268, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306956_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206201306956.jpg
전남-장성-2022-00221,고양이,한국 고양이,젖소,미상,아니오,시장상인들이 119구조대에 신고해 5마리 함께 입소. 새끼들이 어미를 찾아요. ㅜㅜ,2022-06-18,,황룡시장,2022-06-19 ~ 2022-06-29 ,장성군동물보호센터 ,전라남도 장성군 삼서면 대중길 29-27   ,010-6484-2949 ,전라남도 장성군  ,동물보호담당자 ,061-390-8425, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106204_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106204.jpg
전남-장성-2022-00220,고양이,한국 고양이,삼색이,미상,아니오,시장상인들이 119구조대에 신고해 5마리 함께 입소. 새끼들이 어미를 찾아요. ㅜㅜ,2022-06-18,,황룡시장,2022-06-19 ~ 2022-06-29 ,장성군동물보호센터 ,전라남도 장성군 삼서면 대중길 29-27   ,010-6484-2949 ,전라남도 장성군  ,동물보호담당자 ,061-390-8425, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106446_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106446.jpg
전남-장성-2022-00219,고양이,한국 고양이,고등어,미상,아니오,시장상인들이 119구조대에 신고해 5마리 함께 입소. 새끼들이 어미를 찾아요. ㅜㅜ,2022-06-18,,황룡시장,2022-06-19 ~ 2022-06-29 ,장성군동물보호센터 ,전라남도 장성군 삼서면 대중길 29-27   ,010-6484-2949 ,전라남도 장성군  ,동물보호담당자 ,061-390-8425, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106813_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106813.jpg
전남-장성-2022-00218,고양이,한국 고양이,젖소,미상,아니오,시장상인들이 119구조대에 신고해 5마리 함께 입소. 새끼들이 어미를 찾아요. ㅜㅜ,2022-06-18,,황룡시장,2022-06-19 ~ 2022-06-29 ,장성군동물보호센터 ,전라남도 장성군 삼서면 대중길 29-27   ,010-6484-2949 ,전라남도 장성군  ,동물보호담당자 ,061-390-8425, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106138_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106138.jpg
전남-장성-2022-00228,고양이,한국 고양이,고등어,미상,아니오,시장상인들이 119구조대에 신고해 5마리 함께 입소. 새끼들이 어미를 찾아요. ㅜㅜ,2022-06-18,,황룡시장,2022-06-19 ~ 2022-06-29 ,장성군동물보호센터 ,전라남도 장성군 삼서면 대중길 29-27   ,010-6484-2949 ,전라남도 장성군  ,동물보호담당자 ,061-390-8425, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106806_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191106806.jpg
전북-군산-2022-00533,고양이,한국 고양이,치즈,수컷,아니오,포획틀 구조,2022-06-18,,월명로 514,2022-06-19 ~ 2022-07-04 ,군산유기동물보호센터 ,전라북도 군산시 대야면 보덕안정길 108-20   ,063-451-2975 ,전라북도 군산시  ,홍지수 ,063-454-5913, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191406916[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206191406916[1].jpg
세종-세종-2022-00202,고양이,한국 고양이,노랑얼룩,암컷,미상,하수구에 빠져있었음,2022-06-18,,"장군면 대교리 마을회관 부근, 장군119안전센터에서 인계받음",2022-06-18 ~ 2022-06-28 ,세종유기동물보호센터 ,세종특별자치시 전동면 미륵당1길 188 (전동면)   ,010-4435-3720 ,세종특별자치시  ,동물복지담당 ,044-300-7615, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206182106852_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206182106852.jpg
경북-문경-2022-00213,고양이,한국 고양이,황색,수컷,아니오,교통사고로 하체불구,2022-06-18,,가은7272짬뽕,2022-06-18 ~ 2022-06-27 ,종합가축병원 ,경상북도 문경시 중앙로 170 (흥덕동)  종합가축병원 ,054-552-2233 ,경상북도 문경시  ,문경시 유통축산과 ,054-550-6282, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181806397_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206181806397.jpg
전남-나주-2022-00590,고양이,한국 고양이,검정,수컷,아니오,생후30일정도보임,2022-06-18,신고,나주시 문평면 산호남산길25,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906774_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906774.jpg
전남-나주-2022-00589,고양이,한국 고양이,검정,수컷,아니오,생후30일정도보임,2022-06-18,신고,나주시 문평면 산호남산길25,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906313_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906313.jpg
전남-나주-2022-00588,고양이,한국 고양이,검정,암컷,아니오,생후30일정도보임,2022-06-18,신고,나주시 문평면 산호남산길25,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906174_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906174.jpg
전남-나주-2022-00587,고양이,한국 고양이,검정,암컷,아니오,생후30일정도보임,2022-06-18,신고,나주시 문평면 산호남산길25,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906402_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906402.jpg
전남-나주-2022-00586,고양이,한국 고양이,갈색,암컷,아니오,생후50일정도보임 빈창고에서구조,2022-06-18,신고,나주시 금천면 오강리310-1,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906570_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906570.jpg
전남-나주-2022-00585,고양이,한국 고양이,연갈색,수컷,아니오,생후50일정도보임,2022-06-18,신고,나주시 금천면 오강리310-1,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906765_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906765.jpg
전남-나주-2022-00584,고양이,한국 고양이,연갈색,수컷,아니오,집창고에서구조 생후50일정도보임,2022-06-18,신고,나주시 금천면 오강리310-1,2022-06-18 ~ 2022-06-28 ,나주유기동물보호센터 ,전라남도 나주시 산포면 내기3길 71-43 [*미고시]   ,010-2331-7377 ,전라남도 나주시  ,축산과 ,061-339-7604, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906954_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181906954.jpg
전남-목포-2022-00511,고양이,한국 고양이,황색,수컷,아니오,"사고추정,8주령",2022-06-18,,건어물거리부근,2022-06-18 ~ 2022-06-28 ,목포시유기동물보호소 ,전라남도 무안군 삼향읍 석매길 36   ,010-9678-9966 ,전라남도 목포시  ,축산계 ,061-270-8693, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206182106123_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206182106123.jpg
전북-군산-2022-00525,고양이,한국 고양이,고등어,암컷,아니오,생후 10주 추정,2022-06-18,,개정면 부근,2022-06-18 ~ 2022-07-04 ,군산유기동물보호센터 ,전라북도 군산시 대야면 보덕안정길 108-20   ,063-451-2975 ,전라북도 군산시  ,홍지수 ,063-454-5913, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606860_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206181606860.jpg
